row_id,text,speech_act,evidence_type,action_state,signals,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes
csa_0122,"The team checked whether urgent cases may remain hidden in the general queue, but evidence confirmed the exposure is closed and no monitoring is required.",closed_risk_negative,background_context,not_action,deliverable_object|completed_tense,customer_support,speech_act_005_customer_support,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0123,The current position is that the customer support work remains in progress.,informational,background_context,not_action,,customer_support,speech_act_005_customer_support,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0124,Can everyone see the customer support screen? We will pause for two minutes before continuing.,administrative,low_value_noise,not_action,,customer_support,speech_act_005_customer_support,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0125,"Inez: I promise I'll bring coffee to the next customer support call. This is social chat, not project work.",social_false_commitment,low_value_noise,not_action,named_owner,customer_support,speech_act_005_customer_support,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0126,Ravi: I'll request the supplier insurance certificate by Thursday.,commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0127,Ravi: I can request the supplier insurance certificate. I'll have it done by Thursday.,volunteer_commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0128,"Could Ravi request the supplier insurance certificate by Thursday? Ravi: Yes, I'll take that.",request_acceptance_thread,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0129,"Lead: Can you request the supplier insurance certificate?
Ravi: Yes.
Lead: Can you finish by Thursday?
Ravi: That works.",distributed_request_acceptance,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0130,Ravi to request the supplier insurance certificate; due Thursday.,minutes_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0131,"Actions recap: Ravi, you're taking the item to request the supplier insurance certificate. Ravi: Correct, by Thursday.",recap_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0132,We need someone to request the supplier insurance certificate. Ravi: Leave that with me; Thursday is fine.,contextual_volunteer,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0133,"We need to request the supplier insurance certificate, but nobody accepted ownership or timing.",ownerless_need,discussion_topic,possible_action,explicit_commitment_verb|deliverable_object,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0134,It would help to request the supplier insurance certificate. The group moved on without assigning it.,unassigned_suggestion,discussion_topic,possible_action,deliverable_object,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0135,"Perhaps Ravi could request the supplier insurance certificate if there is time, but this was not agreed.",hypothetical,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0136,"Ravi: I might request the supplier insurance certificate, depending on capacity. Lead: Treat that as an idea, not an action.",explicitly_uncommitted,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0137,Ravi already completed the work to request the supplier insurance certificate yesterday.,completed_history,background_context,completed_history,named_owner|deliverable_object|completed_tense,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0138,Lead: Ravi should request the supplier insurance certificate. Ravi: That's already done; it closed yesterday.,completed_correction,background_context,completed_history,named_owner|deliverable_object|completed_tense,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0139,Do not request the supplier insurance certificate; that proposed action has been cancelled.,rejection,decision_agreement,not_action,deliverable_object|decision_language,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0140,Earlier we asked Ravi to request the supplier insurance certificate. That assignment is withdrawn and must not remain open.,superseded_action,decision_agreement,not_action,named_owner|deliverable_object|decision_language,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0141,The team agreed to approve onboarding only after due diligence.,decision,decision_agreement,not_action,decision_language|deliverable_object,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0142,"Option A was discussed, but the final position is to approve onboarding only after due diligence.",decision_after_alternative,decision_agreement,not_action,decision_language|deliverable_object,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0143,"Lead: Shall we approve onboarding only after due diligence?
Team: Agreed. That's the approach we will use.",proposal_acceptance_decision,decision_agreement,not_action,decision_language|deliverable_object,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0144,"One option would be to approve onboarding only after due diligence, although no decision was made.",unconfirmed_option,discussion_topic,not_action,hypothetical_language|deliverable_object,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0145,The team identified that missing insurance evidence could postpone onboarding.,risk,risk_dependency,not_action,risk_language|deliverable_object,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0146,"If the dependency is not resolved, missing insurance evidence could postpone onboarding. The issue remains open.",conditional_risk,risk_dependency,not_action,risk_language|deliverable_object,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0147,"The team checked whether missing insurance evidence could postpone onboarding, but evidence confirmed the exposure is closed and no monitoring is required.",closed_risk_negative,background_context,not_action,deliverable_object|completed_tense,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0148,The current position is that the supplier work remains in progress.,informational,background_context,not_action,,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0149,Can everyone see the supplier screen? We will pause for two minutes before continuing.,administrative,low_value_noise,not_action,,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0150,"Ravi: I promise I'll bring coffee to the next supplier call. This is social chat, not project work.",social_false_commitment,low_value_noise,not_action,named_owner,supplier,speech_act_006_supplier,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0151,Chloe: I'll shorten the product demonstration by Wednesday.,commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0152,Chloe: I can shorten the product demonstration. I'll have it done by Wednesday.,volunteer_commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0153,"Could Chloe shorten the product demonstration by Wednesday? Chloe: Yes, I'll take that.",request_acceptance_thread,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0154,"Lead: Can you shorten the product demonstration?
Chloe: Yes.
Lead: Can you finish by Wednesday?
Chloe: That works.",distributed_request_acceptance,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0155,Chloe to shorten the product demonstration; due Wednesday.,minutes_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0156,"Actions recap: Chloe, you're taking the item to shorten the product demonstration. Chloe: Correct, by Wednesday.",recap_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0157,We need someone to shorten the product demonstration. Chloe: Leave that with me; Wednesday is fine.,contextual_volunteer,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0158,"We need to shorten the product demonstration, but nobody accepted ownership or timing.",ownerless_need,discussion_topic,possible_action,explicit_commitment_verb|deliverable_object,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0159,It would help to shorten the product demonstration. The group moved on without assigning it.,unassigned_suggestion,discussion_topic,possible_action,deliverable_object,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0160,"Perhaps Chloe could shorten the product demonstration if there is time, but this was not agreed.",hypothetical,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0161,"Chloe: I might shorten the product demonstration, depending on capacity. Lead: Treat that as an idea, not an action.",explicitly_uncommitted,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0162,Chloe already completed the work to shorten the product demonstration yesterday.,completed_history,background_context,completed_history,named_owner|deliverable_object|completed_tense,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0163,Lead: Chloe should shorten the product demonstration. Chloe: That's already done; it closed yesterday.,completed_correction,background_context,completed_history,named_owner|deliverable_object|completed_tense,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0164,Do not shorten the product demonstration; that proposed action has been cancelled.,rejection,decision_agreement,not_action,deliverable_object|decision_language,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0165,Earlier we asked Chloe to shorten the product demonstration. That assignment is withdrawn and must not remain open.,superseded_action,decision_agreement,not_action,named_owner|deliverable_object|decision_language,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0166,The team agreed to reserve the final fifteen minutes for questions.,decision,decision_agreement,not_action,decision_language|deliverable_object,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0167,"Option A was discussed, but the final position is to reserve the final fifteen minutes for questions.",decision_after_alternative,decision_agreement,not_action,decision_language|deliverable_object,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0168,"Lead: Shall we reserve the final fifteen minutes for questions?
Team: Agreed. That's the approach we will use.",proposal_acceptance_decision,decision_agreement,not_action,decision_language|deliverable_object,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0169,"One option would be to reserve the final fifteen minutes for questions, although no decision was made.",unconfirmed_option,discussion_topic,not_action,hypothetical_language|deliverable_object,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0170,The team identified that a long demonstration could crowd out questions.,risk,risk_dependency,not_action,risk_language|deliverable_object,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0171,"If the dependency is not resolved, a long demonstration could crowd out questions. The issue remains open.",conditional_risk,risk_dependency,not_action,risk_language|deliverable_object,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0172,"The team checked whether a long demonstration could crowd out questions, but evidence confirmed the exposure is closed and no monitoring is required.",closed_risk_negative,background_context,not_action,deliverable_object|completed_tense,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0173,The current position is that the webinar work remains in progress.,informational,background_context,not_action,,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0174,Can everyone see the webinar screen? We will pause for two minutes before continuing.,administrative,low_value_noise,not_action,,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0175,"Chloe: I promise I'll bring coffee to the next webinar call. This is social chat, not project work.",social_false_commitment,low_value_noise,not_action,named_owner,webinar,speech_act_007_webinar,test,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0176,Jonah: I'll disable the legacy file-transfer account by end of day.,commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0177,Jonah: I can disable the legacy file-transfer account. I'll have it done by end of day.,volunteer_commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0178,"Could Jonah disable the legacy file-transfer account by end of day? Jonah: Yes, I'll take that.",request_acceptance_thread,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0179,"Lead: Can you disable the legacy file-transfer account?
Jonah: Yes.
Lead: Can you finish by end of day?
Jonah: That works.",distributed_request_acceptance,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0180,Jonah to disable the legacy file-transfer account; due end of day.,minutes_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0181,"Actions recap: Jonah, you're taking the item to disable the legacy file-transfer account. Jonah: Correct, by end of day.",recap_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0182,We need someone to disable the legacy file-transfer account. Jonah: Leave that with me; end of day is fine.,contextual_volunteer,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0183,"We need to disable the legacy file-transfer account, but nobody accepted ownership or timing.",ownerless_need,discussion_topic,possible_action,explicit_commitment_verb|deliverable_object,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0184,It would help to disable the legacy file-transfer account. The group moved on without assigning it.,unassigned_suggestion,discussion_topic,possible_action,deliverable_object,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0185,"Perhaps Jonah could disable the legacy file-transfer account if there is time, but this was not agreed.",hypothetical,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0186,"Jonah: I might disable the legacy file-transfer account, depending on capacity. Lead: Treat that as an idea, not an action.",explicitly_uncommitted,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0187,Jonah already completed the work to disable the legacy file-transfer account yesterday.,completed_history,background_context,completed_history,named_owner|deliverable_object|completed_tense,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0188,Lead: Jonah should disable the legacy file-transfer account. Jonah: That's already done; it closed yesterday.,completed_correction,background_context,completed_history,named_owner|deliverable_object|completed_tense,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0189,Do not disable the legacy file-transfer account; that proposed action has been cancelled.,rejection,decision_agreement,not_action,deliverable_object|decision_language,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0190,Earlier we asked Jonah to disable the legacy file-transfer account. That assignment is withdrawn and must not remain open.,superseded_action,decision_agreement,not_action,named_owner|deliverable_object|decision_language,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0191,The team agreed to require multifactor authentication for external access.,decision,decision_agreement,not_action,decision_language|deliverable_object,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0192,"Option A was discussed, but the final position is to require multifactor authentication for external access.",decision_after_alternative,decision_agreement,not_action,decision_language|deliverable_object,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0193,"Lead: Shall we require multifactor authentication for external access?
Team: Agreed. That's the approach we will use.",proposal_acceptance_decision,decision_agreement,not_action,decision_language|deliverable_object,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0194,"One option would be to require multifactor authentication for external access, although no decision was made.",unconfirmed_option,discussion_topic,not_action,hypothetical_language|deliverable_object,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0195,The team identified that the legacy account creates an unauthorised-access risk.,risk,risk_dependency,not_action,risk_language|deliverable_object,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0196,"If the dependency is not resolved, the legacy account creates an unauthorised-access risk. The issue remains open.",conditional_risk,risk_dependency,not_action,risk_language|deliverable_object,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0197,"The team checked whether the legacy account creates an unauthorised-access risk, but evidence confirmed the exposure is closed and no monitoring is required.",closed_risk_negative,background_context,not_action,deliverable_object|completed_tense,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0198,The current position is that the security work remains in progress.,informational,background_context,not_action,,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0199,Can everyone see the security screen? We will pause for two minutes before continuing.,administrative,low_value_noise,not_action,,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0200,"Jonah: I promise I'll bring coffee to the next security call. This is social chat, not project work.",social_false_commitment,low_value_noise,not_action,named_owner,security,speech_act_008_security,validation,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0201,Amara: I'll redline the termination wording by Monday.,commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0202,Amara: I can redline the termination wording. I'll have it done by Monday.,volunteer_commitment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0203,"Could Amara redline the termination wording by Monday? Amara: Yes, I'll take that.",request_acceptance_thread,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0204,"Lead: Can you redline the termination wording?
Amara: Yes.
Lead: Can you finish by Monday?
Amara: That works.",distributed_request_acceptance,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0205,Amara to redline the termination wording; due Monday.,minutes_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0206,"Actions recap: Amara, you're taking the item to redline the termination wording. Amara: Correct, by Monday.",recap_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0207,We need someone to redline the termination wording. Amara: Leave that with me; Monday is fine.,contextual_volunteer,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0208,"We need to redline the termination wording, but nobody accepted ownership or timing.",ownerless_need,discussion_topic,possible_action,explicit_commitment_verb|deliverable_object,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0209,It would help to redline the termination wording. The group moved on without assigning it.,unassigned_suggestion,discussion_topic,possible_action,deliverable_object,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.
csa_0210,"Perhaps Amara could redline the termination wording if there is time, but this was not agreed.",hypothetical,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0211,"Amara: I might redline the termination wording, depending on capacity. Lead: Treat that as an idea, not an action.",explicitly_uncommitted,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0212,Amara already completed the work to redline the termination wording yesterday.,completed_history,background_context,completed_history,named_owner|deliverable_object|completed_tense,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0213,Lead: Amara should redline the termination wording. Amara: That's already done; it closed yesterday.,completed_correction,background_context,completed_history,named_owner|deliverable_object|completed_tense,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0214,Do not redline the termination wording; that proposed action has been cancelled.,rejection,decision_agreement,not_action,deliverable_object|decision_language,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
csa_0215,Earlier we asked Amara to redline the termination wording. That assignment is withdrawn and must not remain open.,superseded_action,decision_agreement,not_action,named_owner|deliverable_object|decision_language,contract,speech_act_009_contract,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.
