row_id,text,speech_act,evidence_type,action_state,signals,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes
mmt_0234,The team agreed that Excel was acceptable for sharing the audit file.,legacy_reviewed,decision_agreement,completed_history,completed_tense|decision_language|deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover,evidence,source:client_t761_eakin_sw_weekly_checkin_new_txt,validation,Client T761 Eakin SW - weekly checkin (NEW).txt,human_approved,,
mmt_0235,It was agreed that the same change request form could document all three software changes.,legacy_reviewed,decision_agreement,completed_history,completed_tense|decision_language|deliverable_object|document_or_record|explicit_commitment_verb|hypothetical_language,evidence,source:t761_eakin_tech_file_sw_trinzo_minutes_sw_weekly_checkin_2026_06_15_txt,validation,T761 Eakin Tech File SW -Trinzo Minutes SW Weekly Checkin_2026.06.15.txt,human_approved,,
mmt_0236,The team agreed that the audit would not use checklists.,legacy_reviewed,decision_agreement,completed_history,completed_tense|decision_language|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:client_abbott_t796_audit_kick_off_sylmar_new_txt,test,Client Abbott T796 - Audit kick off Sylmar (NEW).txt,human_approved,,
mmt_0237,The preferred approach was to review documents remotely before the site visit where access allowed.,legacy_reviewed,decision_agreement,not_action,completed_tense|deadline_or_sequence|decision_language|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:client_abbott_t796_audit_kick_off_sylmar_new_txt,test,Client Abbott T796 - Audit kick off Sylmar (NEW).txt,human_approved,,
mmt_0238,The group agreed that English-only DoCs had been acceptable in previous notified-body audits.,legacy_reviewed,decision_agreement,completed_history,completed_tense|decision_language|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:internal_dita_t819_followup_and_review_from_client_call_txt,test,Internal DITA T819 - followup and review from client call.txt,human_approved,,
mmt_0239,The team agreed that the summary documents should be fed from the finalised source documents.,legacy_reviewed,decision_agreement,not_action,decision_language|deliverable_object|document_or_record|explicit_commitment_verb|hypothetical_language|named_owner,evidence,source:client_eakin_t733_consultancy_retainer_tech_file_review_weekly_txt,test,Client Eakin T733 Consultancy Retainer -Tech File review weekly.txt,human_approved,,
mmt_0240,The DoC must include the information required for MDR and PPE compliance.,legacy_reviewed,regulatory_obligation,not_action,deliverable_object|document_or_record|explicit_commitment_verb|regulatory_language,evidence,source:t819_dita_eyewear_importer_obligations_trinzo_minutes_client_connect_2026_06_17_txt,train,T819 Dita Eyewear Importer Obligations -Trinzo Minutes Client Connect_2026.06.17.txt,human_approved,,
mmt_0241,An IFU must meet MDR requirements if the document is treated as an IFU.,legacy_reviewed,regulatory_obligation,not_action,deliverable_object|document_or_record|explicit_commitment_verb|hypothetical_language|regulatory_language,evidence,source:client_dita_t819_importer_obligations_client_connect_txt,train,Client DITA T819 - Importer Obligations - Client connect.txt,human_approved,,
mmt_0242,A justification needs to be present where a Class I device does not have an IFU.,legacy_reviewed,regulatory_obligation,not_action,deliverable_object|document_or_record|explicit_commitment_verb,evidence,source:client_dita_t819_importer_obligations_client_connect_txt,train,Client DITA T819 - Importer Obligations - Client connect.txt,human_approved,,
mmt_0243,The manufacturer and MedEnvoy need aligned product categorisation for regulatory submissions.,legacy_reviewed,regulatory_obligation,not_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:internal_dita_t819_followup_and_review_from_client_call_txt,test,Internal DITA T819 - followup and review from client call.txt,human_approved,,
mmt_0244,The SharePoint contains the existing procedure documentation.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record|explicit_commitment_verb,evidence,source:internal_dita_t819_followup_and_review_from_client_call_txt,test,Internal DITA T819 - followup and review from client call.txt,human_approved,,
mmt_0245,The summary document records the current status of documentation progress.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record|explicit_commitment_verb,evidence,source:t733_eakin_consultancy_retainer_trinzo_minutes_client_checkin_tf24_2026_06_17_txt,test,T733 Eakin Consultancy Retainer -Trinzo Minutes Client -Checkin TF24 _2026.06.17.txt,human_approved,,
mmt_0246,The risk assessment comes before the audit plan in the audit-planning sequence.,legacy_reviewed,process_overview,not_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner|process_sequence|risk_language,evidence,source:client_abbott_t796_audit_kick_off_sylmar_new_txt,test,Client Abbott T796 - Audit kick off Sylmar (NEW).txt,human_approved,,
mmt_0247,Final document updates follow the completion and review of the electrical test outputs.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:client_eakin_t733_consultancy_retainer_tech_file_review_weekly_txt,test,Client Eakin T733 Consultancy Retainer -Tech File review weekly.txt,human_approved,,
mmt_0248,The audit plan follows the risk assessment once the focus areas are understood.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0249,Risk analysis feeds into the audit plan but no separate owner was assigned in this sentence.,legacy_reviewed,process_overview,not_action,completed_tense|deliverable_object|document_or_record|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0250,The training attestation must be completed before confidential documents can be shared.,legacy_reviewed,process_overview,not_action,completed_tense|deadline_or_sequence|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0251,The code of conduct is a prerequisite before SharePoint access is granted.,legacy_reviewed,process_overview,not_action,deadline_or_sequence|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0252,Document updates follow completion of the electrical test outputs.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0253,The final report comes after the on-site audit week and evidence review.,legacy_reviewed,process_overview,not_action,deadline_or_sequence|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0254,The QMS procedure is updated after the business process has been mapped.,legacy_reviewed,process_overview,not_action,completed_tense|deadline_or_sequence|deliverable_object|document_or_record|process_sequence,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0255,The DoC review depends on knowing whether sunglasses remain in scope.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0256,Registration checks happen after the manufacturer confirms the UDI data.,legacy_reviewed,process_overview,not_action,deadline_or_sequence|deliverable_object|document_or_record|regulatory_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0257,The standards list is derived from the final audit scope.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0258,The benefit-risk assessment is only required if residual risk remains high.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record|hypothetical_language|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0259,The label artwork changes follow the barcode-format decision.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0260,The testing summary is prepared once the debug output has been reviewed.,legacy_reviewed,process_overview,not_action,completed_tense|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0261,The audit tracker is used after findings are entered during execution.,legacy_reviewed,process_overview,not_action,deadline_or_sequence|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0262,The risk rationale comes before the declaration of conformity update.,legacy_reviewed,process_overview,not_action,deadline_or_sequence|deliverable_object|document_or_record|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0263,The external access request follows completion of confidentiality checks.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0264,The planning meeting creates the first version of the audit approach.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record|process_sequence,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0265,"The warehouse process moves from receipt to picking, packing and dispatch.",legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record|process_sequence,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0266,The process starts with goods receipt and ends with DHL dispatch to the store.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record|process_sequence,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0267,"The team first maps the business process, then aligns the QMS wording.",legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record|process_sequence,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0268,The software review starts with visible debug commands and then checks traceability.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0269,The label check follows the lot-numbering decision and barcode format review.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0270,The audit file is reviewed after the site shares the latest procedure pack.,legacy_reviewed,process_overview,not_action,completed_tense|deadline_or_sequence|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0271,The project plan informs the overlap between MedEnvoy and Dita responsibilities.,legacy_reviewed,process_overview,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0272,The audit tracker already includes the findings template.,legacy_reviewed,document_control_task,not_action,completed_tense|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0273,The QMS manual currently includes the process overview diagram.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record|process_sequence,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0274,The standards list sits in the shared audit folder.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0275,The risk management file already contains the hardware-risk section.,legacy_reviewed,document_control_task,not_action,completed_tense|deliverable_object|document_or_record|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0276,The label artwork is stored in the US design folder.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0277,The HPRA confirmation email is in Orla’s inbox.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record|regulatory_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0278,The MedEnvoy task list is attached to Cody’s email.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record|recipient_or_handover,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0279,The declarations of conformity are available in the regulatory folder.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0280,The code of conduct form is part of the onboarding pack.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0281,The training attestation is already on the audit checklist.,legacy_reviewed,document_control_task,not_action,completed_tense|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0282,The software debug screenshots are in David’s evidence folder.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0283,The test data is present in the validation pack.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0284,The audit plan draft is saved on SharePoint.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0285,The site-access details are listed in the travel note.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0286,The risk assessment template is available in the corporate audit pack.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0287,The supplier label examples are already in the packaging folder.,legacy_reviewed,document_control_task,not_action,completed_tense|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0288,The DoC language list is included in the regulatory email thread.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0289,The final report template is stored in the client folder.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0290,The standards cross-reference is contained in the technical file.,legacy_reviewed,document_control_task,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0291,I’ll just share my screen here if that is okay.,legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record|hypothetical_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0292,Can everyone see the document on my screen?,legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0293,"I think Teams is lagging, give me one second.",legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0294,"You are still on mute, Andrew.",legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0295,I need to book a holiday after this call.,legacy_reviewed,low_value_noise,not_action,deadline_or_sequence|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0296,"The traffic is horrific there, so we will travel together.",legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0297,I might lose connection when I switch rooms.,legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record|hypothetical_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0298,Let me know if the screen share drops.,legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record|hypothetical_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0299,I am just opening the file now.,legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0300,"Sorry, I was talking over you there.",legacy_reviewed,low_value_noise,not_action,completed_tense|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0301,We can hear you now.,legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0302,I will drop off in five minutes for another meeting.,legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0303,"I am not a football person, so I am not bothered.",legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0304,I will send them over in an email if chat will not let me drop them in.,legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record|hypothetical_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0305,I just need to find the right window to share.,legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0306,"The recording has started, so we are good to continue.",legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0307,I am going to grab the charger before the laptop dies.,legacy_reviewed,low_value_noise,not_action,deadline_or_sequence|deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0308,Can you make the screen a bit bigger?,legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0309,I have lost the cursor on the shared screen.,legacy_reviewed,low_value_noise,not_action,deliverable_object|document_or_record,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0310,Complete risk assessment to develop audit plan,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0311,Share risk analysis with Niamh before arrival,legacy_reviewed,action_commitment,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0312,Send code of conduct to Niamh today,legacy_reviewed,document_control_task,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0313,Sign training attestation before audit start,legacy_reviewed,document_control_task,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0314,Review DoCs for sunglasses against MDR and PPE,legacy_reviewed,regulatory_obligation,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|regulatory_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0315,Share list of DoC languages by 24 March,legacy_reviewed,document_control_task,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0316,Follow up with Cody for MedEnvoy project plan,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0317,Review QMS manual at high level,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0318,Send HPRA invoice confirmation to Jacqui,legacy_reviewed,regulatory_obligation,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover|regulatory_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0319,Review label artwork before final release,legacy_reviewed,document_control_task,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0320,Update risk rationale in declarations of conformity,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0321,Review mute button flash sequence against existing setup,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|process_sequence,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0322,Generate retrospective test data for graphics-driver change,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0323,Trace debug command output to final software documents,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0324,Review applicable standards list and send comments,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0325,Update risk management file with hardware and software risks,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0326,Complete subcontractor spreadsheet justifications,legacy_reviewed,document_control_task,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0327,Confirm whether overpressure valves affect neonatal configuration,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0328,Prepare audit-plan first version for Wednesday review,legacy_reviewed,document_control_task,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0329,Provide external SharePoint access before confidential file review,legacy_reviewed,document_control_task,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0330,Meet Niamh before first audit week to review information,legacy_reviewed,action_commitment,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0331,Review audit timeline before the planning meeting,legacy_reviewed,action_commitment,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner|process_sequence,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0332,Share latest procedure pack with the audit team,legacy_reviewed,action_commitment,confirmed_action,deliverable_object|document_or_record|explicit_commitment_verb|named_owner|recipient_or_handover,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0333,Stuart will complete the risk assessment so the audit plan can be developed for Wednesday.,legacy_reviewed,document_control_task,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner|risk_language,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0334,Stuart will prepare the first version of the audit plan for Wednesday.,legacy_reviewed,document_control_task,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
mmt_0335,Jacqui will check whether the training attestation timeline needs to move earlier than the 17th.,legacy_reviewed,document_control_task,confirmed_action,deadline_or_sequence|deliverable_object|document_or_record|explicit_commitment_verb|named_owner,evidence,source:ai_generated_from_2026_08_10_weak_spot_analysis,train,AI generated from 2026-08-10 weak-spot analysis,human_approved,,
